PosX,PosY,PosZ,SessionID,PlayerID,DateTime,
44.94985,0.6023204,25.05091,79870,97833,21/12/2020 13:09:17,
44.32459,0.4859715,24.02409,79870,97833,21/12/2020 13:09:17,
43.77043,0.4103757,23.12205,79870,97833,21/12/2020 13:09:17,
43.10806,1.630772,22.03722,79870,97833,21/12/2020 13:09:18,
42.5246,2.410772,21.0812,79870,97833,21/12/2020 13:09:18,
41.8578,2.586772,19.9886,79870,97833,21/12/2020 13:09:18,
41.27435,2.250772,19.03257,79870,97833,21/12/2020 13:09:18,
40.60766,1.386773,17.9399,79870,97833,21/12/2020 13:09:18,
40.10958,0.4413484,17.11922,79870,97833,21/12/2020 13:09:18,
39.83041,0.4030297,16.63939,79870,97833,21/12/2020 13:09:18,
39.52952,0.3426924,16.1164,79870,97833,21/12/2020 13:09:19,
39.18726,0.2671311,15.52143,79870,97833,21/12/2020 13:09:19,
38.72094,0.1600289,14.69971,79870,97833,21/12/2020 13:09:19,
38.2412,0.04450697,13.61439,79870,97833,21/12/2020 13:09:19,
38.4791,0.2523253,12.5746,79870,97833,21/12/2020 13:09:19,
38.50251,1.564326,11.36916,79870,97833,21/12/2020 13:09:19,
37.95566,2.288326,10.39174,79870,97833,21/12/2020 13:09:19,
37.32786,2.464326,9.276282,79870,97833,21/12/2020 13:09:20,
36.70816,2.128326,8.345304,79870,97833,21/12/2020 13:09:20,
35.73737,1.264326,7.514685,79870,97833,21/12/2020 13:09:20,
35.24935,0.469,6.76005,79870,97833,21/12/2020 13:09:20,
35.17108,0.5008488,6.208667,79870,97833,21/12/2020 13:09:20,
35.08657,0.4914893,5.607708,79870,97833,21/12/2020 13:09:20,
34.99099,0.4507093,4.92301,79870,97833,21/12/2020 13:09:21,
34.85452,0.4761939,3.976647,79870,97833,21/12/2020 13:09:21,
34.71605,0.4096712,2.771836,79870,97833,21/12/2020 13:09:21,
35.20326,1.139289,1.919574,79870,97833,21/12/2020 13:09:21,
36.41528,2.259289,1.53254,79870,97833,21/12/2020 13:09:21,
37.53272,2.735289,1.474772,79870,97833,21/12/2020 13:09:21,
38.55037,2.611289,0.7751252,79870,97833,21/12/2020 13:09:21,
39.10948,2.079289,-0.1189896,79870,97833,21/12/2020 13:09:22,
39.52342,0.9912895,-1.221497,79870,97833,21/12/2020 13:09:22,
40.05029,0.4899998,-1.516354,79870,97833,21/12/2020 13:09:22,
40.73923,0.4899998,-1.565414,79870,97833,21/12/2020 13:09:22,
41.34814,0.4899999,-1.542677,79870,97833,21/12/2020 13:09:22,
42.1168,0.4899999,-1.404431,79870,97833,21/12/2020 13:09:22,
43.15542,0.49,-1.167952,79870,97833,21/12/2020 13:09:22,
44.37841,1.722,-0.8193479,79870,97833,21/12/2020 13:09:23,
45.40643,2.478,-0.3772634,79870,97833,21/12/2020 13:09:23,
46.54848,2.626001,0.2007686,79870,97833,21/12/2020 13:09:23,
47.54585,2.262001,0.7103311,79870,97833,21/12/2020 13:09:23,
48.65644,1.366001,1.346133,79870,97833,21/12/2020 13:09:23,
49.60521,0.1620014,1.941149,79870,97833,21/12/2020 13:09:23,
49.97517,-0.1402953,2.28419,79870,97833,21/12/2020 13:09:24,
50.35803,0.04127622,2.672974,79870,97833,21/12/2020 13:09:24,
50.79504,0.2536774,3.117901,79870,97833,21/12/2020 13:09:24,
51.31568,0.5056795,3.641338,79870,97833,21/12/2020 13:09:24,
52.14162,0.7222538,4.42571,79870,97833,21/12/2020 13:09:24,
52.97491,0.7685952,5.080872,79870,97833,21/12/2020 13:09:24,
54.02267,0.8177106,5.676666,79870,97833,21/12/2020 13:09:24,
54.97068,0.7171555,6.112943,79870,97833,21/12/2020 13:09:25,
56.08813,0.647994,6.583292,79870,97833,21/12/2020 13:09:25,
56.67151,0.6608678,6.806679,79870,97833,21/12/2020 13:09:25,
56.67151,0.6608676,6.806679,79870,97833,21/12/2020 13:09:25,
56.67151,0.6608676,6.806679,79870,97833,21/12/2020 13:09:25,
57.49459,0.7000511,7.197567,79870,97833,21/12/2020 13:09:25,
58.44059,0.684381,7.676599,79870,97833,21/12/2020 13:09:25,
59.57403,0.5367738,7.814529,79870,97833,21/12/2020 13:09:26,
60.14845,0.4696004,7.599151,79870,97833,21/12/2020 13:09:26,
60.14845,0.4696004,7.599151,79870,97833,21/12/2020 13:09:26,
60.14845,0.4696004,7.599151,79870,97833,21/12/2020 13:09:26,
60.83142,0.4378827,8.184926,79870,97833,21/12/2020 13:09:26,
61.58477,0.1476541,8.804154,79870,97833,21/12/2020 13:09:26,
62.45694,-0.05088913,9.564683,79870,97833,21/12/2020 13:09:27,
63.14351,0.4592913,10.38973,79870,97833,21/12/2020 13:09:27,
63.86801,1.619292,11.44495,79870,97833,21/12/2020 13:09:27,
64.49986,2.039292,12.3697,79870,97833,21/12/2020 13:09:27,
65.21503,1.859292,13.43125,79870,97833,21/12/2020 13:09:27,
65.81781,1.271292,14.37512,79870,97833,21/12/2020 13:09:27,
66.36436,0.3454175,15.3522,79870,97833,21/12/2020 13:09:27,
66.54991,0.3060641,15.78217,79870,97833,21/12/2020 13:09:28,
66.79505,0.2691584,16.43154,79870,97833,21/12/2020 13:09:28,
67.0007,0.2653718,17.00445,79870,97833,21/12/2020 13:09:28,
67.34447,0.3396418,17.98235,79870,97833,21/12/2020 13:09:28,
67.43961,0.3404574,18.29373,79870,97833,21/12/2020 13:09:28,
67.43961,0.341251,18.29374,79870,97833,21/12/2020 13:09:28,
67.43961,0.3412507,18.29374,79870,97833,21/12/2020 13:09:28,
67.43961,0.3412507,18.29374,79870,97833,21/12/2020 13:09:29,
67.54403,0.3566679,18.84385,79870,97833,21/12/2020 13:09:29,
67.54403,0.3566682,18.84386,79870,97833,21/12/2020 13:09:29,
67.54403,0.3566682,18.84386,79870,97833,21/12/2020 13:09:29,
67.45678,0.4048018,19.28702,79870,97833,21/12/2020 13:09:29,
67.27441,0.5732143,20.30962,79870,97833,21/12/2020 13:09:29,
67.06415,0.7153953,21.48451,79870,97833,21/12/2020 13:09:30,
66.91457,0.7493942,22.52583,79870,97833,21/12/2020 13:09:30,
