PosX,PosY,PosZ,Orientation X,Orientation Y,Orientation Z,PlayerID,DateTime,
58.16788,3.982686,-33.54094,20.80786,185.1306,5.708405E-07,80445,21/12/2020 0:22:01,
58.04848,3.982685,-34.06494,22.49704,197.2386,1.155122E-06,80445,21/12/2020 0:22:01,
57.90583,3.982685,-34.87413,22.80686,188.3535,1.157732E-07,80445,21/12/2020 0:22:02,
57.83229,3.982686,-35.95256,21.743,178.7286,-1.00534E-06,80445,21/12/2020 0:22:02,
57.8517,3.982686,-36.67455,21.8244,178.4136,7.759886E-07,80445,21/12/2020 0:22:02,
57.85409,3.982686,-36.76096,21.82848,178.4136,-2.011879E-07,80445,21/12/2020 0:22:03,
57.85409,3.982685,-36.76096,21.82861,178.4136,7.760113E-07,80445,21/12/2020 0:22:03,
57.79681,3.982686,-36.82151,21.82861,223.4135,-8.622347E-08,80445,21/12/2020 0:22:03,
57.84144,3.982686,-37.29028,20.32756,182.6177,2.276191E-07,80445,21/12/2020 0:22:03,
57.84144,3.982686,-37.29028,26.69038,182.6177,1.911191E-06,80445,21/12/2020 0:22:04,
57.84144,3.982686,-37.29028,21.58798,182.6177,-4.590903E-07,80445,21/12/2020 0:22:04,
57.7527,3.982686,-37.09618,7.259861,340.8151,-3.227525E-07,80445,21/12/2020 0:22:04,
57.12856,3.982686,-35.21229,5.829002,341.6647,7.509346E-07,80445,21/12/2020 0:22:05,
57.42381,3.982686,-33.09373,12.11206,27.2284,2.18303E-07,80445,21/12/2020 0:22:05,
58.52179,3.982686,-31.09546,25.75101,31.01438,0,80445,21/12/2020 0:22:05,
60.27268,3.937404,-29.81514,33.21446,46.96057,-2.040992E-06,80445,21/12/2020 0:22:06,
61.41138,2.264243,-28.21433,33.69006,36.39831,-2.052216E-06,80445,21/12/2020 0:22:06,
61.75842,2.30288,-27.74761,33.69007,36.39831,-3.078325E-06,80445,21/12/2020 0:22:06,
61.80594,2.306402,-27.68324,33.68095,36.39831,1.025999E-06,80445,21/12/2020 0:22:06,
62.12531,2.097908,-27.47495,31.93007,64.05877,1.005985E-06,80445,21/12/2020 0:22:07,
63.69784,0.7699295,-27.03359,22.82445,77.57903,9.263053E-07,80445,21/12/2020 0:22:07,
64.25304,0.6748475,-26.86189,22.26188,77.59199,-9.225378E-07,80445,21/12/2020 0:22:07,
64.86932,0.4279575,-26.54082,22.77089,66.02127,-2.777825E-06,80445,21/12/2020 0:22:08,
65.40311,0.320513,-26.30793,22.32846,76.20031,0,80445,21/12/2020 0:22:08,
66.002,0.3339275,-26.78441,21.97788,129.1205,9.206809E-07,80445,21/12/2020 0:22:08,
66.92568,0.1881349,-27.4765,21.84137,83.32452,1.839598E-06,80445,21/12/2020 0:22:09,
66.92422,0.1932708,-27.45209,21.81209,83.1117,0,80445,21/12/2020 0:22:09,
66.92735,0.1958529,-27.43657,21.34949,9.509173,0,80445,21/12/2020 0:22:09,
66.84649,0.349926,-25.92813,21.30909,359.5187,-9.164263E-07,80445,21/12/2020 0:22:09,
66.84987,0.303341,-25.03736,21.31698,44.49807,1.832951E-06,80445,21/12/2020 0:22:10,
66.85652,0.2955563,-24.91992,23.25706,44.34806,-1.161606E-06,80445,21/12/2020 0:22:10,
66.8903,0.2905794,-24.82237,27.38993,44.34806,2.884707E-06,80445,21/12/2020 0:22:10,
66.24021,0.5139061,-24.1829,26.35101,292.9493,-9.527749E-07,80445,21/12/2020 0:22:11,
64.38623,0.6415612,-23.80177,20.06022,267.2245,1.81783E-06,80445,21/12/2020 0:22:11,
64.38623,0.6415608,-23.80177,18.70863,192.0689,9.014019E-07,80445,21/12/2020 0:22:11,
64.28391,0.9850231,-25.46675,17.93047,214.8091,0,80445,21/12/2020 0:22:12,
63.1493,0.89415,-26.84698,14.40381,218.7781,8.814815E-07,80445,21/12/2020 0:22:12,
63.1493,0.89415,-26.84698,15.27828,267.8523,-1.770107E-06,80445,21/12/2020 0:22:12,
61.96563,1.004116,-25.45998,15.01894,307.8543,4.419849E-07,80445,21/12/2020 0:22:12,
61.70838,0.9698263,-25.27495,15.04898,306.0496,4.420472E-07,80445,21/12/2020 0:22:13,
60.82066,0.9297718,-25.00955,15.80813,284.3895,-8.873332E-07,80445,21/12/2020 0:22:13,
60.82066,0.9297717,-25.00955,15.26896,277.5172,8.850145E-07,80445,21/12/2020 0:22:13,
59.02657,0.7418466,-24.96577,14.59805,272.3002,8.822548E-07,80445,21/12/2020 0:22:14,
58.25248,0.7604399,-24.94241,16.70522,271.2239,8.913937E-07,80445,21/12/2020 0:22:14,
57.57245,0.6716996,-25.17668,19.972,245.0636,-9.084054E-07,80445,21/12/2020 0:22:14,
55.56346,0.268941,-25.59999,23.97026,270.1126,9.343559E-07,80445,21/12/2020 0:22:15,
53.89155,0.5690975,-24.38269,8.852976,342.4429,-4.320338E-07,80445,21/12/2020 0:22:15,
53.5244,0.4729388,-22.15498,2.005701,350.4266,-2.669678E-07,80445,21/12/2020 0:22:15,
53.14884,0.1031617,-20.00965,1.398608,350.0172,-5.337675E-08,80445,21/12/2020 0:22:15,
52.8533,0.1147938,-17.75158,0.7027892,354.9891,-8.004731E-08,80445,21/12/2020 0:22:16,
53.28287,0.157658,-15.58619,358.6063,40.46366,1.067533E-07,80445,21/12/2020 0:22:16,
55.41895,0.01250297,-14.89464,357.6029,80.56947,-1.068152E-07,80445,21/12/2020 0:22:16,
56.59017,-0.01731431,-14.70798,357.0251,80.95729,-2.137314E-07,80445,21/12/2020 0:22:17,
56.59017,-0.01731437,-14.70798,350.0061,80.95729,4.334641E-07,80445,21/12/2020 0:22:17,
56.43507,-0.01731431,-14.05384,333.8616,346.2445,1.902066E-06,80445,21/12/2020 0:22:17,
56.59739,-0.01731437,-11.95848,339.0334,359.6604,-1.828622E-06,80445,21/12/2020 0:22:18,
56.25285,-0.00458014,-9.720151,3.447026,345.9546,-1.603727E-07,80445,21/12/2020 0:22:18,
55.64561,0.1082891,-7.535182,15.97559,344.4131,-8.880718E-07,80445,21/12/2020 0:22:18,
55.22603,0.3606895,-5.352752,14.67275,1.999786,0,80445,21/12/2020 0:22:18,
56.12449,0.3976742,-3.332598,7.984791,46.58416,8.62132E-07,80445,21/12/2020 0:22:19,
58.13974,0.3611131,-2.749197,7.531926,99.8222,-4.30602E-07,80445,21/12/2020 0:22:19,
60.38633,0.364665,-3.119786,7.668362,98.29156,-1.292217E-06,80445,21/12/2020 0:22:19,
62.48763,0.4163888,-3.250719,8.50082,88.55657,8.632575E-07,80445,21/12/2020 0:22:20,
62.47519,0.4163888,-3.10997,10.21318,58.73377,8.675195E-07,80445,21/12/2020 0:22:20,
62.60122,0.4475787,-1.942405,10.51843,61.649,0,80445,21/12/2020 0:22:20,
62.83118,0.7307633,-1.737099,10.53425,61.649,4.34205E-07,80445,21/12/2020 0:22:21,
62.86792,0.6967999,-1.690184,10.53481,37.67655,0,80445,21/12/2020 0:22:21,
63.89835,0.3945874,-0.3735186,10.53483,37.67655,-4.342058E-07,80445,21/12/2020 0:22:21,
65.27369,0.4661288,1.418518,10.53483,37.67655,4.342058E-07,80445,21/12/2020 0:22:21,
67.09918,0.5165011,2.426428,10.63074,99.4948,0,80445,21/12/2020 0:22:22,
68.80106,0.436496,1.094692,8.574538,146.6107,8.634243E-07,80445,21/12/2020 0:22:22,
69.61761,1.490782,-0.2231663,8.914394,174.4033,-5.401328E-07,80445,21/12/2020 0:22:22,
69.48987,2.529638,-1.521737,11.51246,161.612,-8.71303E-07,80445,21/12/2020 0:22:23,
69.44762,3.588822,-2.845717,15.33675,204.0139,-2.213252E-07,80445,21/12/2020 0:22:23,
69.6173,4,-4.452497,27.58256,127.6208,3.85301E-06,80445,21/12/2020 0:22:23,
71.30165,4,-3.613129,35.95921,7.797727,0,80445,21/12/2020 0:22:24,
70.42597,3.982686,-1.535782,32.39317,335.0098,-5.055553E-07,80445,21/12/2020 0:22:24,
70.56965,3.982685,0.6336971,28.63501,352.032,-4.863753E-07,80445,21/12/2020 0:22:24,
70.32343,3.982686,2.898152,27.24136,354.2798,-6.001763E-07,80445,21/12/2020 0:22:24,
70.89098,3.982686,4.980753,26.89329,22.34073,-2.393264E-07,80445,21/12/2020 0:22:25,
71.00527,3.982686,7.115007,26.87655,1.963003,8.6743E-07,80445,21/12/2020 0:22:25,
71.01966,3.982686,7.534902,26.03221,1.963003,9.501707E-07,80445,21/12/2020 0:22:25,
71.01966,3.982686,7.534902,22.70409,1.963003,-9.254892E-07,80445,21/12/2020 0:22:26,
71.01966,3.982686,7.534902,22.29117,1.963003,0,80445,21/12/2020 0:22:26,
71.01966,3.982686,7.534902,21.00143,1.963003,1.829048E-06,80445,21/12/2020 0:22:26,
71.01966,3.982686,7.534902,20.73167,1.963003,-9.128844E-07,80445,21/12/2020 0:22:27,
71.01966,3.982686,7.534902,20.72227,1.963003,9.128277E-07,80445,21/12/2020 0:22:27,
71.01966,3.982686,7.534902,20.5969,24.363,9.120747E-07,80445,21/12/2020 0:22:27,
71.04391,3.982686,7.536265,20.58235,86.78201,1.823976E-06,80445,21/12/2020 0:22:27,
71.04391,3.982686,7.536265,20.58183,86.78201,-9.119846E-07,80445,21/12/2020 0:22:28,
71.04391,3.982686,7.536265,20.58182,86.78201,-1.823969E-06,80445,21/12/2020 0:22:28,
71.04391,3.982686,7.536265,20.58182,86.78201,-2.735954E-06,80445,21/12/2020 0:22:28,
71.04391,3.982686,7.536265,20.58182,86.78201,-1.823969E-06,80445,21/12/2020 0:22:29,
71.04391,3.982686,7.536265,20.58182,86.78201,-2.735954E-06,80445,21/12/2020 0:22:29,
72.08342,5.934686,7.504407,20.58183,91.75539,1.823969E-06,80445,21/12/2020 0:22:29,
74.43431,5.978686,7.432359,20.58182,91.75539,-2.735954E-06,80445,21/12/2020 0:22:30,
75.78368,4.118686,7.391005,20.58182,91.75539,-1.823969E-06,80445,21/12/2020 0:22:30,
75.02937,4,7.391005,20.58182,91.75539,-2.735954E-06,80445,21/12/2020 0:22:30,
74.15902,4,7.391005,20.58182,91.75539,-1.823969E-06,80445,21/12/2020 0:22:30,
73.40549,3.999995,7.391005,20.58182,91.75539,-2.735954E-06,80445,21/12/2020 0:22:31,
74.27584,3.999995,7.391005,20.58182,91.75539,-1.823969E-06,80445,21/12/2020 0:22:31,
75.14619,3.999994,7.391005,20.58182,91.75539,-2.735954E-06,80445,21/12/2020 0:22:31,
76.01654,3.999994,7.391005,20.58182,91.75539,-1.823969E-06,80445,21/12/2020 0:22:32,
76.88689,3.999995,7.391005,20.58182,91.75539,-2.735954E-06,80445,21/12/2020 0:22:32,
77.75725,3.999994,7.391005,20.58182,91.75539,-1.823969E-06,80445,21/12/2020 0:22:32,
78.68953,4.576,7.387329,20.58182,91.75539,-2.735954E-06,80445,21/12/2020 0:22:33,
80.36074,6.264,7.336112,20.58182,91.75539,-2.735954E-06,80445,21/12/2020 0:22:33,
81.59544,5.982686,7.298272,20.58182,91.75539,-1.823969E-06,80445,21/12/2020 0:22:33,
81.59544,5.982685,7.298272,20.58182,91.75539,-2.735954E-06,80445,21/12/2020 0:22:33,
81.59544,5.982685,7.298272,20.58182,91.75539,-1.823969E-06,80445,21/12/2020 0:22:34,
81.59544,5.982685,7.298272,23.03322,91.75539,-9.277342E-07,80445,21/12/2020 0:22:34,
81.83527,6.902686,7.307304,29.99816,87.83818,-9.858346E-07,80445,21/12/2020 0:22:34,
83.37617,7.982686,7.365543,30.55196,87.83531,0,80445,21/12/2020 0:22:35,
84.50336,6.842687,7.408151,30.57358,87.83529,3.966535E-06,80445,21/12/2020 0:22:35,
86.83769,4,7.496387,30.57451,87.83529,0,80445,21/12/2020 0:22:35,
89.24563,4,7.556699,30.5746,87.83529,0,80445,21/12/2020 0:22:36,
91.68642,5.558716,7.637993,30.5746,87.83529,0,80445,21/12/2020 0:22:36,
92.58578,5.798717,7.671988,33.69008,87.83529,4.104433E-06,80445,21/12/2020 0:22:36,
92.32697,4.959228,7.531853,33.63523,240.4849,-1.538182E-06,80445,21/12/2020 0:22:36,
92.32697,4.959228,7.531853,33.50399,240.4849,-3.071691E-06,80445,21/12/2020 0:22:37,
92.32697,4.959228,7.531853,33.61494,240.4849,1.025213E-06,80445,21/12/2020 0:22:37,
92.32697,4.959228,7.531853,32.74781,240.4849,4.060466E-06,80445,21/12/2020 0:22:37,
92.17508,4.833297,7.477721,32.52223,250.4104,0,80445,21/12/2020 0:22:38,
92.0474,3.980898,7.432281,31.79134,250.4104,-2.008944E-06,80445,21/12/2020 0:22:38,
92.0474,3.980898,7.432281,30.27548,267.5995,0,80445,21/12/2020 0:22:38,
91.7702,3.980584,7.431034,29.9157,269.8352,-1.970034E-06,80445,21/12/2020 0:22:39,
91.7702,3.980584,7.431034,27.64499,269.8352,-9.638018E-07,80445,21/12/2020 0:22:39,
91.7702,3.980584,7.431034,9.827346,269.8352,0,80445,21/12/2020 0:22:39,
91.7702,3.980584,7.431034,0.7220846,269.8352,-8.004763E-08,80445,21/12/2020 0:22:39,
91.7702,3.980584,7.431034,0.3919032,269.8352,-9.338366E-08,80445,21/12/2020 0:22:40,
91.7702,3.980584,7.431034,4.49262,269.8352,2.141012E-07,80445,21/12/2020 0:22:40,
91.7702,3.980584,7.431034,14.49314,269.8352,-1.763671E-06,80445,21/12/2020 0:22:40,
91.7702,3.980584,7.431034,18.64307,269.8352,-9.010534E-07,80445,21/12/2020 0:22:41,
91.7702,3.980584,7.431034,20.76459,269.8352,-9.130831E-07,80445,21/12/2020 0:22:41,
91.70899,3.980515,7.420362,22.20849,260.1591,-2.766559E-06,80445,21/12/2020 0:22:41,
91.70899,3.980515,7.420362,23.3906,260.1591,0,80445,21/12/2020 0:22:42,
91.64686,3.980445,7.420816,24.00998,270.4695,0,80445,21/12/2020 0:22:42,
91.64686,3.980445,7.420816,24.21066,270.4695,0,80445,21/12/2020 0:22:42,
91.64686,3.980445,7.420816,24.51684,270.4695,-9.383784E-07,80445,21/12/2020 0:22:42,
91.64686,3.980445,7.420816,26.03754,270.4695,0,80445,21/12/2020 0:22:43,
91.64686,3.980445,7.420816,26.90869,270.4695,9.574362E-07,80445,21/12/2020 0:22:43,
91.64686,3.980445,7.420816,26.95497,270.4695,-1.915658E-06,80445,21/12/2020 0:22:43,
90.76608,5.356351,7.353537,26.95659,265.6318,-9.57843E-07,80445,21/12/2020 0:22:44,
88.42091,6.248352,7.174397,26.95668,265.6318,9.578439E-07,80445,21/12/2020 0:22:44,
86.03785,4.988352,6.992362,26.95668,265.6318,3.831376E-06,80445,21/12/2020 0:22:44,
85.64908,4,6.927207,26.95668,265.6318,3.831376E-06,80445,21/12/2020 0:22:45,
86.33941,4,6.913455,26.95668,265.6318,4.789219E-06,80445,21/12/2020 0:22:45,
84.81998,5.976,6.779665,26.95668,265.6318,3.831375E-06,80445,21/12/2020 0:22:45,
82.43692,6.456001,6.59763,26.95667,265.6318,-9.578437E-07,80445,21/12/2020 0:22:45,
81.56168,5.982686,6.530774,26.95668,265.6318,4.789219E-06,80445,21/12/2020 0:22:46,
81.56168,5.982686,6.530774,26.95668,265.6318,3.831376E-06,80445,21/12/2020 0:22:46,
81.44707,5.982686,6.522018,26.95668,265.6318,3.831375E-06,80445,21/12/2020 0:22:46,
79.59463,7.842686,6.380516,26.95667,265.6318,0,80445,21/12/2020 0:22:47,
77.2016,8.378686,6.197721,26.95668,265.6318,0,80445,21/12/2020 0:22:47,
74.80857,7.118687,6.014925,26.95667,265.6318,9.578437E-07,80445,21/12/2020 0:22:47,
72.41554,4.058687,5.832129,26.95668,265.6318,4.789219E-06,80445,21/12/2020 0:22:48,
70.79757,3.982686,5.708537,26.95668,265.6318,3.831376E-06,80445,21/12/2020 0:22:48,
69.38507,3.043124,5.60064,28.2855,265.6318,-9.695392E-07,80445,21/12/2020 0:22:48,
69.17034,0.3073599,5.474899,33.79507,238.292,1.027365E-06,80445,21/12/2020 0:22:48,
68.21448,0.4515532,4.867819,24.83063,235.7716,0,80445,21/12/2020 0:22:49,
66.70515,0.4857868,3.820055,18.5024,235.1053,0,80445,21/12/2020 0:22:49,
64.56721,0.4712973,3.388835,17.4367,247.9951,4.474476E-07,80445,21/12/2020 0:22:49,
62.70818,0.5293412,2.090318,17.15003,234.9174,-8.935023E-07,80445,21/12/2020 0:22:50,
60.82838,0.5542492,0.8049989,17.15457,235.3509,-4.467621E-07,80445,21/12/2020 0:22:50,
58.8413,0.6049228,-0.08969201,17.01732,272.3948,-1.3393E-06,80445,21/12/2020 0:22:50,
56.6459,0.5113535,-0.523555,16.49057,242.47,-1.112999E-06,80445,21/12/2020 0:22:51,
55.16498,0.281606,-2.176064,14.36458,214.428,6.609952E-07,80445,21/12/2020 0:22:51,
53.8932,0.3493934,-4.066391,14.14345,213.7962,-5.502894E-07,80445,21/12/2020 0:22:51,
52.63787,0.3320684,-5.951492,14.07662,212.0284,-4.401025E-07,80445,21/12/2020 0:22:51,
51.79105,0.4915173,-8.04383,14.64818,191.5943,0,80445,21/12/2020 0:22:52,
51.89326,0.3179384,-10.27358,14.95355,166.9828,-1.32555E-06,80445,21/12/2020 0:22:52,
52.69967,0.09148544,-12.3516,15.218,148.7321,8.848001E-07,80445,21/12/2020 0:22:52,
54.09912,0.1207803,-14.13318,15.44931,138.3755,0,80445,21/12/2020 0:22:53,
56.28276,-0.01731431,-14.51417,15.52081,92.75854,0,80445,21/12/2020 0:22:53,
58.25187,-0.01731431,-14.60857,15.52333,92.74277,0,80445,21/12/2020 0:22:53,
59.67221,-0.01731431,-14.67724,15.52341,92.93752,1.772195E-06,80445,21/12/2020 0:22:54,
61.50732,-0.01731431,-15.2479,18.62533,150.4446,-3.153357E-06,80445,21/12/2020 0:22:54,
60.82955,-0.01731431,-17.28553,20.86263,217.9296,-6.852578E-07,80445,21/12/2020 0:22:54,
60.11905,-0.01731437,-18.10112,21.00013,177.3586,5.144153E-07,80445,21/12/2020 0:22:54,
60.17429,-0.01731437,-18.41041,20.62654,164.6335,6.841892E-07,80445,21/12/2020 0:22:55,
61.92105,-0.01731431,-19.6233,19.88238,104.0258,0,80445,21/12/2020 0:22:55,
64.14059,-0.01731437,-20.06688,17.27412,96.60723,0,80445,21/12/2020 0:22:55,
65.97713,-0.01914585,-20.08633,8.392908,82.99284,4.315081E-07,80445,21/12/2020 0:22:56,
65.97713,-0.01914591,-20.08633,5.941484,67.25406,-2.145962E-07,80445,21/12/2020 0:22:56,
67.55419,-0.01731431,-19.01548,7.295258,22.26277,0,80445,21/12/2020 0:22:56,
66.76978,-0.01731431,-16.97793,14.16907,323.9666,8.805624E-07,80445,21/12/2020 0:22:57,
65.58821,-0.01731431,-15.03452,18.65866,332.6354,-4.505681E-07,80445,21/12/2020 0:22:57,
65.76822,-0.01731431,-12.89329,17.57244,340.7258,-4.477821E-07,80445,21/12/2020 0:22:57,
64.78894,-0.01731431,-12.97354,17.34051,295.8013,-2.236062E-07,80445,21/12/2020 0:22:57,
63.53818,-0.01731431,-11.33489,16.16463,7.831614,2.222291E-07,80445,21/12/2020 0:22:58,
64.01257,-0.01731437,-10.55748,13.00404,356.7853,2.190614E-07,80445,21/12/2020 0:22:58,
63.47593,-0.01731437,-10.29138,13.05535,286.7394,4.382136E-07,80445,21/12/2020 0:22:58,
61.2782,-0.01731431,-9.690504,13.69063,285.131,-6.590554E-07,80445,21/12/2020 0:22:59,
60.51389,-0.01731431,-8.373832,13.92106,21.05088,-1.099512E-06,80445,21/12/2020 0:22:59,
62.39257,-0.01416516,-7.969833,16.37714,132.9227,0,80445,21/12/2020 0:22:59,
64.18019,-0.01731431,-9.12218,13.67209,96.5626,4.393357E-07,80445,21/12/2020 0:23:00,
66.17831,-0.01731431,-8.211621,13.48177,90.02767,1.31695E-06,80445,21/12/2020 0:23:00,
67.56217,-0.01731426,-9.044252,13.4844,111.0499,4.389882E-07,80445,21/12/2020 0:23:00,
68.78821,0.2795247,-10.13438,14.77288,157.0191,-1.324441E-06,80445,21/12/2020 0:23:00,
69.13188,0.3999844,-12.36804,15.77741,173.6664,-4.435992E-07,80445,21/12/2020 0:23:01,
68.47952,0.1713306,-14.41499,16.28514,230.7603,7.226867E-07,80445,21/12/2020 0:23:01,
66.33594,-0.01731431,-14.72676,16.40083,275.2123,4.449936E-07,80445,21/12/2020 0:23:01,
64.40295,-0.01731431,-14.96073,16.97514,250.7823,8.926657E-07,80445,21/12/2020 0:23:02,
64.11536,-0.01731437,-15.06098,16.97077,250.7823,8.926449E-07,80445,21/12/2020 0:23:02,
64.11536,-0.01731437,-15.06098,16.88812,250.7823,-8.92253E-07,80445,21/12/2020 0:23:02,
64.11536,-0.01731437,-15.06098,16.80486,250.7823,1.783721E-06,80445,21/12/2020 0:23:03,
6,-0.02091116,-35,1.451617,310,-5.337798E-08,62638,21/12/2020 0:28:04,
6,-0.02091116,-35,1.451623,310,6.347295E-08,62638,21/12/2020 0:28:05,
6,-0.02091116,-35,8.986661,310,4.321921E-07,62638,21/12/2020 0:28:05,
6,-0.02091116,-35,17.35267,310,-8.944842E-07,62638,21/12/2020 0:28:05,
6,-0.02091116,-35,16.86875,310,-8.921616E-07,62638,21/12/2020 0:28:06,
6,-0.02091116,-35,12.92642,310,-8.759723E-07,62638,21/12/2020 0:28:06,
6,-0.02091116,-35,12.68129,310,1.312682E-06,62638,21/12/2020 0:28:06,
6,-0.02091116,-35,12.67051,287.6,8.75084E-07,62638,21/12/2020 0:28:06,
4.919859,-0.02166343,-34.94007,12.70405,273.1663,8.751994E-07,62638,21/12/2020 0:28:07,
2.662765,-0.02323532,-34.81522,12.70929,273.1661,-4.376087E-07,62638,21/12/2020 0:28:07,
0.3626546,0.7276076,-34.69022,12.92491,273.0432,-4.379835E-07,62638,21/12/2020 0:28:07,
-2.033965,2.143608,-34.56289,12.98014,273.0411,4.380807E-07,62638,21/12/2020 0:28:08,
-4.430585,1.247609,-34.43557,12.98208,273.0411,-8.76168E-07,62638,21/12/2020 0:28:08,
-6.165749,-0.02938855,-34.34447,13.22909,272.7844,0,62638,21/12/2020 0:28:08,
-8.052977,1.346187,-34.25363,13.44082,272.7536,8.778165E-07,62638,21/12/2020 0:28:09,
-10.45021,2.134187,-34.13833,13.44828,272.7536,-8.778439E-07,62638,21/12/2020 0:28:09,
-12.84743,0.8141875,-34.02303,13.44854,272.7536,-3.072457E-06,62638,21/12/2020 0:28:09,
-14.6127,2.073844,-33.93607,13.44854,272.7536,-2.194612E-06,62638,21/12/2020 0:28:09,
-17.00993,2.805845,-33.82078,13.44855,272.7536,-4.389223E-07,62638,21/12/2020 0:28:10,
-19.40805,1.425845,-33.72673,14.57605,271.7553,8.821666E-07,62638,21/12/2020 0:28:10,
-21.29402,2.346686,-33.72098,17.26261,268.858,1.788092E-06,62638,21/12/2020 0:28:10,
-23.69231,2.966686,-33.80843,21.14048,267.0115,-9.153796E-07,62638,21/12/2020 0:28:11,
-26.08841,1.526687,-33.94512,24.65259,266.6013,-2.818188E-06,62638,21/12/2020 0:28:11,
-27.1664,0.01651818,-34.01096,25.73089,266.5049,-9.477494E-07,62638,21/12/2020 0:28:11,
-27.1664,0.01651818,-34.01096,25.82836,266.5049,9.485283E-07,62638,21/12/2020 0:28:12,
-27.1664,0.01651818,-34.01096,25.83178,266.5049,9.48556E-07,62638,21/12/2020 0:28:12,
-27.1664,0.01651818,-34.01096,26.04877,266.5049,-1.90061E-06,62638,21/12/2020 0:28:12,
-27.1664,0.01651818,-34.01096,26.79394,266.5049,0,62638,21/12/2020 0:28:12,
-27.1664,0.01651818,-34.01096,26.86357,266.5049,-9.57054E-07,62638,21/12/2020 0:28:13,
-27.1664,0.01651818,-34.01096,28.41427,266.5049,2.912147E-06,62638,21/12/2020 0:28:13,
-27.1664,0.01651818,-34.01096,30.40745,266.5049,-9.899422E-07,62638,21/12/2020 0:28:13,
5.4,-0.02136046,-35.09,31.35411,90,1.249716E-07,62638,21/12/2020 0:28:14,
5.4,-0.02136046,-35.09,33.10794,90,-5.096287E-07,62638,21/12/2020 0:28:14,
5.4,-0.02136046,-35.09,33.03116,90,-1.018368E-06,62638,21/12/2020 0:28:14,
5.4,-0.02136046,-35.09,30.64319,90,1.240433E-06,62638,21/12/2020 0:28:15,
5.4,-0.02136046,-35.09,29.71929,90,1.228855E-06,62638,21/12/2020 0:28:15,
5.4,-0.02136046,-35.09,27.66143,90,0,62638,21/12/2020 0:28:15,
5.4,-0.02136046,-35.09,25.84039,90,0,62638,21/12/2020 0:28:15,
5.4,-0.02136046,-35.09,27.18908,90,-9.598317E-07,62638,21/12/2020 0:28:16,
5.4,-0.02136046,-35.09,26.30995,90,0,62638,21/12/2020 0:28:16,
5.324535,-0.02139276,-35.00633,24.50827,293.1925,4.691572E-06,62638,21/12/2020 0:28:16,
3.649387,-0.02242112,-34.37065,24.40384,290.7809,-1.875074E-06,62638,21/12/2020 0:28:17,
1.794765,-0.02328855,-33.19503,24.40017,314.787,0,62638,21/12/2020 0:28:17,
-0.3239885,0.3674603,-32.32332,24.40004,290.7809,0,62638,21/12/2020 0:28:17,
-2.567854,2.175461,-31.47181,24.40003,290.7809,0,62638,21/12/2020 0:28:18,
-4.811719,1.651461,-30.6203,24.40005,290.7809,-9.375087E-07,62638,21/12/2020 0:28:18,
-6.665852,-0.02861702,-29.91669,24.40004,290.7809,0,62638,21/12/2020 0:28:18,
-8.134536,0.7228485,-29.35935,24.40004,290.7809,9.375087E-07,62638,21/12/2020 0:28:18,
-10.3784,2.258849,-28.50784,24.40003,290.7809,0,62638,21/12/2020 0:28:19,
-12.62227,1.490849,-27.65633,24.40003,290.7809,-9.375087E-07,62638,21/12/2020 0:28:19,
-13.93528,0.9788398,-27.11749,24.40003,290.7809,0,62638,21/12/2020 0:28:19,
-15.1379,0.9826857,-26.6548,24.40004,290.7809,0,62638,21/12/2020 0:28:20,
-17.17006,0.9826857,-25.88363,24.40003,290.7809,-9.375087E-07,62638,21/12/2020 0:28:20,
-19.2921,0.9826857,-25.07835,24.40004,290.7809,-2.812526E-06,62638,21/12/2020 0:28:20,
-21.42034,0.9826857,-24.27072,24.40003,290.7809,0,62638,21/12/2020 0:28:21,
-23.54491,1.173928,-23.46448,24.40003,290.7809,1.875017E-06,62638,21/12/2020 0:28:21,
-25.67047,0.9826858,-22.65786,24.40003,290.7809,0,62638,21/12/2020 0:28:21,
-27.30829,0.9826858,-21.21345,24.40003,303.8154,0,62638,21/12/2020 0:28:21,
-29.24471,0.9826858,-20.14008,24.40003,330.7479,0,62638,21/12/2020 0:28:22,
-30.51756,-0.01731437,-19.22799,26.18217,300.6419,3.805561E-06,62638,21/12/2020 0:28:22,
-31.24731,-0.01731431,-18.40097,28.13251,347.4517,-4.840758E-07,62638,21/12/2020 0:28:22,
-30.98947,0.3746856,-18.40089,25.5392,26.92554,7.096718E-07,62638,21/12/2020 0:28:23,
-29.89029,2.110521,-17.10835,24.68769,44.69941,-7.047454E-07,62638,21/12/2020 0:28:23,
-29.90071,1.454521,-15.45044,25.71152,44.99135,-9.475953E-07,62638,21/12/2020 0:28:23,
-29.90037,0.9826858,-15.54416,28.77814,158.1583,2.922247E-06,62638,21/12/2020 0:28:24,
-29.90012,0.9826857,-16.74701,29.20094,125.1392,-2.934219E-06,62638,21/12/2020 0:28:24,
-29.90012,0.9826858,-16.69752,29.21569,95.20756,-2.934641E-06,62638,21/12/2020 0:28:24,
-28.86244,0.9826857,-17.92764,29.21624,123.8991,-1.956438E-06,62638,21/12/2020 0:28:24,
-26.7265,0.9826858,-17.79171,28.04282,66.84475,9.67343E-07,62638,21/12/2020 0:28:25,
-25.12837,0.9826858,-16.25352,27.38106,26.98307,0,62638,21/12/2020 0:28:25,
